HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id1,Input.image1_title,Input.image1_label,Input.image1_url,Input.image2_title,Input.image2_label,Input.image2_url,Input.image3_title,Input.image3_label,Input.image3_url,Answer.equal,Answer.equal.label,Approve,Reject
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$386.01 ,11/7/2021,389,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,390,X,100% (10/10),0% (0/0),386,ISIC_0000307,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000307_resized.jpg?raw=true,ISIC_0275828,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0275828_resized.jpg?raw=true,ISIC_9775430,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9775430_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$387.01 ,11/7/2021,390,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,391,X,100% (10/10),0% (0/0),387,ISIC_0000089,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000089_resized.jpg?raw=true,ISIC_9828846,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9828846_resized.jpg?raw=true,ISIC_2182856,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2182856_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$388.01 ,11/7/2021,391,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,392,X,100% (10/10),0% (0/0),388,ISIC_0015189,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0015189_resized.jpg?raw=true,ISIC_3203344,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3203344_resized.jpg?raw=true,ISIC_7616324,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7616324_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$389.01 ,11/7/2021,392,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,393,X,100% (10/10),0% (0/0),389,ISIC_0000121,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000121_resized.jpg?raw=true,ISIC_6381090,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6381090_resized.jpg?raw=true,ISIC_7320371,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7320371_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$390.01 ,11/7/2021,393,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,394,X,100% (10/10),0% (0/0),390,ISIC_0000351,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000351_resized.jpg?raw=true,ISIC_4943389,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4943389_resized.jpg?raw=true,ISIC_8213147,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8213147_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$391.01 ,11/7/2021,394,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,395,X,100% (10/10),0% (0/0),391,ISIC_0012690,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0012690_resized.jpg?raw=true,ISIC_7607909,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7607909_resized.jpg?raw=true,ISIC_2457132,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2457132_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$392.01 ,11/7/2021,395,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,396,X,100% (10/10),0% (0/0),392,ISIC_0011110,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0011110_resized.jpg?raw=true,ISIC_5037784,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5037784_resized.jpg?raw=true,ISIC_4730066,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4730066_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$393.01 ,11/7/2021,396,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,397,X,100% (10/10),0% (0/0),393,ISIC_0013783,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013783_resized.jpg?raw=true,ISIC_2895555,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2895555_resized.jpg?raw=true,ISIC_7130929,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7130929_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$394.01 ,11/7/2021,397,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,398,X,100% (10/10),0% (0/0),394,ISIC_0000276,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000276_resized.jpg?raw=true,ISIC_2668481,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2668481_resized.jpg?raw=true,ISIC_3464344,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3464344_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$395.01 ,11/7/2021,398,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,399,X,100% (10/10),0% (0/0),395,ISIC_0013398,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013398_resized.jpg?raw=true,ISIC_3100178,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3100178_resized.jpg?raw=true,ISIC_3522554,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3522554_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$396.01 ,11/7/2021,399,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,400,X,100% (10/10),0% (0/0),396,ISIC_0014480,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014480_resized.jpg?raw=true,ISIC_9580380,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9580380_resized.jpg?raw=true,ISIC_4242559,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4242559_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$397.01 ,11/7/2021,400,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,401,X,100% (10/10),0% (0/0),397,ISIC_0000099,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000099_resized.jpg?raw=true,ISIC_9967383,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9967383_resized.jpg?raw=true,ISIC_3295750,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3295750_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$398.01 ,11/7/2021,401,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,402,X,100% (10/10),0% (0/0),398,ISIC_0012891,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0012891_resized.jpg?raw=true,ISIC_9578777,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9578777_resized.jpg?raw=true,ISIC_5511088,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5511088_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$399.01 ,11/7/2021,402,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,403,X,100% (10/10),0% (0/0),399,ISIC_0002647,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0002647_resized.jpg?raw=true,ISIC_0678543,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0678543_resized.jpg?raw=true,ISIC_1177153,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1177153_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$400.01 ,11/7/2021,403,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,404,X,100% (10/10),0% (0/0),400,ISIC_0014422,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014422_resized.jpg?raw=true,ISIC_2221217,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2221217_resized.jpg?raw=true,ISIC_0528044,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0528044_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$401.01 ,11/7/2021,404,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,405,X,100% (10/10),0% (0/0),401,ISIC_0000127,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000127_resized.jpg?raw=true,ISIC_8448271,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8448271_resized.jpg?raw=true,ISIC_6509682,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6509682_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$402.01 ,11/7/2021,405,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,406,X,100% (10/10),0% (0/0),402,ISIC_0000439,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000439_resized.jpg?raw=true,ISIC_9012513,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9012513_resized.jpg?raw=true,ISIC_6535558,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6535558_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$403.01 ,11/7/2021,406,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,407,X,100% (10/10),0% (0/0),403,ISIC_0000185,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000185_resized.jpg?raw=true,ISIC_1569119,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1569119_resized.jpg?raw=true,ISIC_5260050,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5260050_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$404.01 ,11/7/2021,407,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,408,X,100% (10/10),0% (0/0),404,ISIC_0013667,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013667_resized.jpg?raw=true,ISIC_1110583,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1110583_resized.jpg?raw=true,ISIC_3269018,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3269018_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$405.01 ,11/7/2021,408,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,409,X,100% (10/10),0% (0/0),405,ISIC_0000061,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000061_resized.jpg?raw=true,ISIC_7128535,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7128535_resized.jpg?raw=true,ISIC_6784593,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6784593_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$406.01 ,11/7/2021,409,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,410,X,100% (10/10),0% (0/0),406,ISIC_0014088,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014088_resized.jpg?raw=true,ISIC_5147292,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5147292_resized.jpg?raw=true,ISIC_5128216,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5128216_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$407.01 ,11/7/2021,410,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,411,X,100% (10/10),0% (0/0),407,ISIC_0000003,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000003_resized.jpg?raw=true,ISIC_6617636,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6617636_resized.jpg?raw=true,ISIC_3029937,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3029937_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$408.01 ,11/7/2021,411,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,412,X,100% (10/10),0% (0/0),408,ISIC_0012450,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0012450_resized.jpg?raw=true,ISIC_1654342,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1654342_resized.jpg?raw=true,ISIC_5397483,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5397483_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$409.01 ,11/7/2021,412,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,413,X,100% (10/10),0% (0/0),409,ISIC_0014127,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014127_resized.jpg?raw=true,ISIC_7564545,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7564545_resized.jpg?raw=true,ISIC_5365617,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5365617_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$410.01 ,11/7/2021,413,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,414,X,100% (10/10),0% (0/0),410,ISIC_0000138,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000138_resized.jpg?raw=true,ISIC_5315062,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5315062_resized.jpg?raw=true,ISIC_3416107,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3416107_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$411.01 ,11/7/2021,414,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,415,X,100% (10/10),0% (0/0),411,ISIC_0014654,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014654_resized.jpg?raw=true,ISIC_5614446,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5614446_resized.jpg?raw=true,ISIC_8006211,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8006211_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$412.01 ,11/7/2021,415,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,416,X,100% (10/10),0% (0/0),412,ISIC_0010317,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0010317_resized.jpg?raw=true,ISIC_9710168,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9710168_resized.jpg?raw=true,ISIC_2212473,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2212473_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$413.01 ,11/7/2021,416,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,417,X,100% (10/10),0% (0/0),413,ISIC_0015168,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0015168_resized.jpg?raw=true,ISIC_2520419,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2520419_resized.jpg?raw=true,ISIC_0250839,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0250839_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$414.01 ,11/7/2021,417,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,418,X,100% (10/10),0% (0/0),414,ISIC_0014157,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014157_resized.jpg?raw=true,ISIC_2987613,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2987613_resized.jpg?raw=true,ISIC_1484659,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1484659_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$415.01 ,11/7/2021,418,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,419,X,100% (10/10),0% (0/0),415,ISIC_0004110,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0004110_resized.jpg?raw=true,ISIC_0302103,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0302103_resized.jpg?raw=true,ISIC_1915434,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1915434_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$416.01 ,11/7/2021,419,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,420,X,100% (10/10),0% (0/0),416,ISIC_0000328,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000328_resized.jpg?raw=true,ISIC_8815828,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8815828_resized.jpg?raw=true,ISIC_8011058,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8011058_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$417.01 ,11/7/2021,420,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,421,X,100% (10/10),0% (0/0),417,ISIC_0009936,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0009936_resized.jpg?raw=true,ISIC_0911264,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0911264_resized.jpg?raw=true,ISIC_1566428,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1566428_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$418.01 ,11/7/2021,421,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,422,X,100% (10/10),0% (0/0),418,ISIC_0013861,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013861_resized.jpg?raw=true,ISIC_1200192,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1200192_resized.jpg?raw=true,ISIC_9583969,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9583969_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$419.01 ,11/7/2021,422,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,423,X,100% (10/10),0% (0/0),419,ISIC_0000099,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000099_resized.jpg?raw=true,ISIC_1231419,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1231419_resized.jpg?raw=true,ISIC_0389955,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0389955_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$420.01 ,11/7/2021,423,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,424,X,100% (10/10),0% (0/0),420,ISIC_0012851,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0012851_resized.jpg?raw=true,ISIC_3246696,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3246696_resized.jpg?raw=true,ISIC_7975248,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7975248_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$421.01 ,11/7/2021,424,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,425,X,100% (10/10),0% (0/0),421,ISIC_0012137,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0012137_resized.jpg?raw=true,ISIC_7074321,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7074321_resized.jpg?raw=true,ISIC_0378714,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0378714_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$422.01 ,11/7/2021,425,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,426,X,100% (10/10),0% (0/0),422,ISIC_0012737,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0012737_resized.jpg?raw=true,ISIC_1690909,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1690909_resized.jpg?raw=true,ISIC_5472470,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5472470_resized.jpg?raw=true,A,very certain,,
